"stock_id","SKU","Image_URL","category","Title","description","long_description","price","instock","managestock","virtual","downloadable","tax_status","tax_class","allow_backorders","shipping_weight","shipping_length","shipping_width","shipping_height","shipping_class","cross_sell_SKUs","upsell_SKUs","tags",
"sp-d-ghb-lb","sp-d-ghb-lb",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-ghb-lb.jpg","Sporran Dress","Full Dress Sporran Lion Celtic Cantle Black Finish Goat Hide Black","Full Dress Sporran Lion Celtic Cantle Black Finish Goat Hide Black","Full dress sporran in black to match any kilt perfectly. Elegant and sophisticated. Great for many different occasions. Features a black finish lion celtic cantle. Available in black goat hide. ","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-ghb-lt","sp-d-ghb-lt",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-ghb-lt.jpg","Sporran Dress","Full Dress Sporran Lion Cantle and Targe Black Finish Goat Skin Black","Full Dress Sporran Lion Cantle and Targe Black Finish Goat Skin Black","Full Dress Sporran with lion design. Made of black goat skin. Sublime and elegant. Obligatory accessory for all formal kilts.","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-ghb-t","sp-d-ghb-t",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-ghb-t.jpg","Sporran Dress","Full Dress Sporran Celtic Design with Thistle Goat Skin Black","Full Dress Sporran Celtic Design with Thistle Goat Skin Black","Full dress sporran in black. Elegant and sublime. Perfect for all important occasions in man&#039;s life.","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfb-5tb","sp-d-rfb-5tb",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfb-5tb.jpg","Sporran Dress","Full Dress Sporran 5 Thistle Cantle Black Finish Rabbit Fur Black","Full Dress Sporran 5 Thistle Cantle Black Finish Rabbit Fur Black","Full dress sporran in black to match any kilt perfectly. Elegant and sophisticated. Great for many different occasions. Features a black finish 5 thistle cantle. Available in black rabbit fur. ","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfb-5tb1","sp-d-rfb-5tb1",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfb-5tb1.jpg","Sporran Dress","Full Dress Sporran 5 Thistle Cantle Targe Rabbit Fur Black","Full Dress Sporran 5 Thistle Cantle Targe Rabbit Fur Black","Full dress sporran in black to match any kilt perfectly. Elegant and sophisticated. Great for many different occasions. Features a 5 thistle cantle. Available in black rabbit fur. ","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfb-c","sp-d-rfb-c",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfb-c.jpg","Sporran Dress","Full Dress Sporran Chrome Thistle Cantle Rabbit Fur Black","Full Dress Sporran Chrome Thistle Cantle Rabbit Fur Black","Black sporran made of rabbit fur. Great fulfillment of your traditional Scottish outfit. Great value for money!","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfg-lt","sp-d-rfg-lt",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfg-lt.jpg","Sporran Dress","Full Dress Sporran Lion Cantle and Targe Antique Finish Rabbit Fur Grey","Full Dress Sporran Lion Cantle and Targe Antique Finish Rabbit Fur Grey","Full Dress Sporran with lion design. Made of grey rabbit fur. Sublime and elegant. Obligatory accessory for all formal kilts.","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"sp-d-rfw-5tt","sp-d-rfw-5tt",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/sp-d-rfw-5tt.jpg","Sporran Dress","Full Dress Sporran 5 Thistle Cantle Thistle Targe Rabbit Fur White","Full Dress Sporran 5 Thistle Cantle Thistle Targe Rabbit Fur White","Full dress sporran in white to match any kilt perfectly. Elegant and sophisticated. Great for many different occasions. Features a 5 thistle cantle. ","247.62","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-ghb-l","u-sp-hd-ghb-l",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-ghb-l.jpg","Sporran Half Dress","Half Dress Sporran Lion Emblem Goat Hide Black","Half Dress Sporran Lion Emblem Goat Hide Black","Sophisticated half-dress sporran perfect for semi-formal and casual events. Add character to your Scottish outfit! Classy and stylish, guarantees you won&#039;t unnoticed!","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-ghb-t","u-sp-hd-ghb-t",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-ghb-t.jpg","Sporran Half Dress","Half Dress Sporran Thistle Emblem Goat Hide Black","Half Dress Sporran Thistle Emblem Goat Hide Black","Half Dress Sporran in black - to match your kilt perfectly. Made of Goat Hide. Traditional and sophisticated.","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-lb","u-sp-hd-lb",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-lb.jpg","Sporran Half Dress","Half Dress Sporran Basic Leather Black","Half Dress Sporran Basic Leather Black","The perfect sporran for any casual kilt outfit! This real leather sporran is a traditional kilt essential - as kilts do not usually have pockets a proper sporran is a must have for any Scotsman to keep his keys change and maybe even hip flask! ","109.53","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-r-sw","u-sp-hd-r-sw",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-r-sw.jpg","Sporran Half Dress","Half Dress Sporran Studded White Rabbit","Half Dress Sporran Studded White Rabbit","Original and sophisticated white rabbit fur half dress sporran perfect for every semi-formal and informal occasion. Best fit for distinctive style traditional outfit with character.","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-r-w","u-sp-hd-r-w",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-r-w.jpg","Sporran Half Dress","Half Dress Thistle Plate Rabbit White","Half Dress Thistle Plate Rabbit White","Good quality half dress sporran made with a soft white rabbit fur. The sporran has three fur tassels held by a silver chain.","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfb-l","u-sp-hd-rfb-l",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfb-l.jpg","Sporran Half Dress","Half Dress Sporran Lion Emblem Rabbit Fur Black","Half Dress Sporran Lion Emblem Rabbit Fur Black","The perfect mix of traditional style and timeless elegance. Sophisticated half dress sporran made of black rabbit fur. Decorated with lion emblem which makes it even more Scottish and unique. Easy to match to any kilt outfit. ","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfb-l-t","u-sp-hd-rfb-l-t",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfb-l-t.jpg","Sporran Half Dress","Half Dress Sporran Thistle Braided Leather Sides Rabbit Fur Black","Half Dress Sporran Thistle Braided Leather Sides Rabbit Fur Black","Expressive and elegant half dress sporran made of black rabbit fur and leather. Easy to match to your traditional Scottish outfit. Obligatory piece in all Scottish wardrobes. The highest quality at the best price.","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfb-s","u-sp-hd-rfb-s",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfb-s.jpg","Sporran Half Dress","Half Dress Sporran Saltire and Twin Lion Embossed Rabbit Fur Black","Half Dress Sporran Saltire and Twin Lion Embossed Rabbit Fur Black","Black Half Dress Sporran with Saltire and Twin Lion embossed mark on the front. Perfect choice for every Scottish fan!","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfb-t","u-sp-hd-rfb-t",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfb-t.jpg","Sporran Half Dress","Half Dress Sporran Thistle Emblem Rabbit Fur Black","Half Dress Sporran Thistle Emblem Rabbit Fur Black","Simple elegant and traditional - obligatory piece in all Scottish wardrobes. Half dress sporran made of black rabbit fur. Decorated with thistle emblem. It will define your unique style with ease. ","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfb-te","u-sp-hd-rfb-te",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfb-te.jpg","Sporran Half Dress","Half Dress Sporran Celtic Edge Embossed Thistle Rabbit Fur Black","Half Dress Sporran Celtic Edge Embossed Thistle Rabbit Fur Black","Eye-catching yet elegant half dress sporran decorated with rabbit fur. An indispensable element of your traditional Scottish outfit! Suitable for many occasions - from national celebrations through weddings to rock concerts. ","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfg-l","u-sp-hd-rfg-l",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfg-l.jpg","Sporran Half Dress","Half Dress Sporran Lion Emblem Rabbit Fur Grey","Half Dress Sporran Lion Emblem Rabbit Fur Grey","Simple, elegant and traditional - obligatory piece in all Scottish wardrobes. Half dress sporran made of grey rabbit fur. Decorated with lion emblem. It will define your unique style with ease.","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfg-t","u-sp-hd-rfg-t",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfg-t.jpg","Sporran Half Dress","Half Dress Sporran Thistle Plate Rabbit Fur Grey","Half Dress Sporran Thistle Plate Rabbit Fur Grey","Sophisticated and traditional half dress sporran made of grey rabbit fur. Perfect finishing of your Scottish outfit. Decorated with thistle plate.  ","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-rfw-l","u-sp-hd-rfw-l",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-rfw-l.jpg","Sporran Half Dress","Half Dress Sporran Lion Emblem Rabbit Fur White","Half Dress Sporran Lion Emblem Rabbit Fur White","Simple elegant and traditional - obligatory piece in all Scottish wardrobes. Half dress sporran made of white rabbit fur. Decorated with lion emblem. It will define your unique style with ease. ","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-hd-thistle-embo","u-sp-hd-thistle-embo",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-hd-thistle-embo.jpg","Sporran Half Dress","Half Dress Sporran Thistle Embossed Black","Half Dress Sporran Thistle Embossed Black","Sophisticated half-dress sporran perfect for semi-formal and casual events. Add character to your Scottish outfit! Classy and stylish, guarantees you won&#039;t unnoticed!","152.38","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-br-sc-g","u-br-sc-g",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-br-sc-g.jpg","Scottish Dress","Thistle Brooch Square Cut Stone, green","Thistle Brooch Square Cut Stone, green","Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit. Green Stone.","60","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-br-sc-b","u-br-sc-b",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-br-sc-b.jpg","Scottish Dress","Thistle Brooch Square Cut Stone, Black","Thistle Brooch Square Cut Stone, Black","Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit. Black Stone.","60","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-br-sc-bl","u-br-sc-bl",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-br-sc-bl.jpg","Scottish Dress","Thistle Brooch Square Cut Stone, blue","Thistle Brooch Square Cut Stone, blue","Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit. Red Stone.","60","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-br-sc-r","u-br-sc-r",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-br-sc-r.jpg","Scottish Dress","Thistle Brooch Square Cut Stone, Red","Thistle Brooch Square Cut Stone, Red","Precisely made, beautiful Thistle Brooch to fasten your fly plaid below your shoulder. Ideal for any formal occasion as a part of full dress kilt outfit. Red Stone.","60","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-s-wc-b","u-s-wc-b",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-s-wc-b.jpg","Scottish Dress","Shirt, Men&#039;s, Wing Collar, Black","Shirt, Men&#039;s, Wing Collar, Black","Wing Collar Shirt for Men. Suitable for either Prince Charlie or Argyle. The perfect mix of fibres for comfort and easy care.","40","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sd-fdp","u-sd-fdp",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sd-fdp.jpg","Scottish Dress","Sgian Dubh Full Dress Piper, Chrome Finish","Sgian Dubh Full Dress Piper, Chrome Finish","Beautifully crafted Dress Sgian Dubh. Polished pewter and Piper design on the handle. Great gift choice.","100","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"U-sus","U-sus",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/U-sus.jpg","Scottish Dress","Suspenders","Suspenders","Suspenders","15","12","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sw-b-xx","u-sw-b-xx",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sw-b-xx.jpg","Scottish Dress","Merino Wool V-Neck Sweater, Black","Merino Wool V-Neck Sweater, Black","A fashionable Men&amp;#146;s Merino Wool Sweater featuring a classic look v-neck collar, which looks great with an accompanying shirt or t-shirt underneath or on its own. Made from 100% Merino wool, it provides warmth without any of the bulk normally asso","50","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-t-r-b","u-t-r-b",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-t-r-b.jpg","Scottish Dress","Adult Ruche Tie, Burgundy","Adult Ruche Tie, Burgundy","Elegance and class! Best way too look stylish and to be always certain your tie looks just fine. Easy to wear, good choice for any formal or semi-formal event.","45","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"Lesson-P60","Lesson-P60",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/Lesson-P60.jpg","Services","Pipe Lesson 1 hour","Pipe Lesson 1 hour","Up to 1 hour pipe lesson","40","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"u-sp-blkl-woven","u-sp-blkl-woven",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/u-sp-blkl-woven.jpg","Sporran Day","Day Sporran Black Leather 3 woven tassels","Day Sporran Black Leather 3 woven tassels","Day Sporran, Black Leather, 3 woven tassels","100","0","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
"U-SP-L-Day","U-SP-L-Day",https://fhs-laptop1.fraserhighlandshoppe.ca/fhs/frontaccount/ing/company/1/images/U-SP-L-Day.jpg","Sporran Day","Day Sporran Black Leather","Day Sporran Black Leather","Day Sporran Black Leather","95.24","2","1","0","0","Taxable","Standard","1","1","1","1","1","standard","","","",
